DeviceTag:,Xsens DOT 2,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-06-15 13:38:29.109 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
49, 215683974, 0.7718438, -0.25856683, -0.4673968, -0.3448775, 0.033937983, 0.0038602923, 0.116291046, 0
50, 215700641, 0.77194947, -0.25843808, -0.46744943, -0.34466615, 0.0032751353, -0.008087146, 0.13363361, 0
51, 215717308, 0.77196616, -0.2584165, -0.4674499, -0.34464413, -0.03392435, 0.0034143839, 0.0717783, 0
52, 215733975, 0.7718977, -0.25846815, -0.46744686, -0.34476337, -0.01874782, 0.013271306, 0.105737686, 0
53, 215750642, 0.7719278, -0.25836828, -0.46755335, -0.34462637, -9.3383715E-4, 0.018244915, 0.1017313, 0
54, 215767309, 0.77194554, -0.2582983, -0.4676288, -0.34453654, 0.030695258, -0.008181245, 0.11463165, 0
55, 215783976, 0.77187747, -0.25836068, -0.46761543, -0.34466046, -0.0029108091, 0.0071803536, 0.11080551, 0
56, 215800643, 0.77203125, -0.25812212, -0.46777725, -0.34427494, -0.0049588582, -0.0064753937, 0.109033585, 0
57, 215817310, 0.7720038, -0.25809512, -0.46785504, -0.34425107, -0.025638277, 0.0020015584, 0.09744263, 0
58, 215833977, 0.77191544, -0.25814348, -0.46788558, -0.34437168, -0.0059112473, -0.0025064743, 0.11073303, 0
59, 215850644, 0.7718922, -0.25810874, -0.46792546, -0.3443954, 0.0150252115, -0.0072149984, 0.0931406, 0
60, 215867311, 0.77184606, -0.25811192, -0.4679742, -0.34443024, 0.020563863, 0.021565648, 0.14860725, 0
61, 215883978, 0.7717858, -0.25820628, -0.46793377, -0.3445495, 0.007576195, 0.01014056, 0.10704708, 0
