DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.0.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-06-15 13:38:29.109 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
68, 216047327, 0.40270954, 0.5713157, -0.4006558, 0.5923668, 0.0015039069, 0.013609257, 0.07560539, 0
69, 216063994, 0.40266, 0.57135445, -0.40059653, 0.5924032, -0.0019940708, 0.015204469, 0.071105, 0
70, 216080661, 0.40261665, 0.57138467, -0.40055445, 0.59243196, 0.009708956, -0.00787235, 0.05774212, 0
71, 216097328, 0.40269086, 0.57134455, -0.40061063, 0.5923822, 0.001958644, 0.014261244, 0.059438705, 0
72, 216113995, 0.40278444, 0.5712754, -0.40069854, 0.5923258, 0.0067280754, 0.009712309, 0.06741524, 0
73, 216130662, 0.4023435, 0.5715772, -0.40026802, 0.5926254, 0.008116314, -3.0420112E-4, 0.065657616, 0
74, 216147329, 0.40240797, 0.5715311, -0.40034387, 0.5925749, 0.0015281581, -0.007488131, 0.0740633, 0
75, 216163996, 0.40231854, 0.5716017, -0.4002559, 0.5926268, -0.0019808835, -0.0017141209, 0.06879139, 0
76, 216180663, 0.4023181, 0.5716068, -0.4002513, 0.5926252, 0.00472864, -0.011451016, 0.08151817, 0
77, 216197330, 0.40232286, 0.5716131, -0.40025488, 0.5926136, 0.0044109165, 0.008986785, 0.07184124, 0
78, 216213997, 0.40228742, 0.57164156, -0.40021807, 0.59263504, 3.2297623E-5, 0.010922184, 0.07051563, 0
79, 216230664, 0.40207288, 0.57179046, -0.40000847, 0.5927785, -0.003080679, 0.012885746, 0.07880306, 0
80, 216247331, 0.4019473, 0.57187593, -0.39988342, 0.59286565, -0.0022875434, 0.0069619818, 0.068924904, 0
81, 216263998, 0.40204614, 0.57181495, -0.3999581, 0.59280694, 0.0039357278, 0.0047802716, 0.07533169, 0
82, 216280665, 0.40202746, 0.5718268, -0.3999463, 0.5928162, 0.0037896622, 0.0053944853, 0.06586552, 0
83, 216297332, 0.40200847, 0.5718369, -0.39994037, 0.59282345, -0.009082672, 0.0024883698, 0.058460236, 0
84, 216313999, 0.40206778, 0.57179874, -0.40000373, 0.59277713, 1.6495257E-4, -0.0021162208, 0.07200909, 0
85, 216330666, 0.40207803, 0.5717875, -0.40001762, 0.59277165, 0.0066260416, 0.008827421, 0.06172657, 0
86, 216347333, 0.4021449, 0.571747, -0.40008584, 0.5927192, -0.0029790925, -0.007958849, 0.07428551, 0
87, 216364000, 0.40268773, 0.5713826, -0.40060416, 0.5923519, 0.0022701093, 0.0014718329, 0.06574535, 0
88, 216380667, 0.4027402, 0.57136184, -0.40063378, 0.5923162, 0.017028334, -0.0059056594, 0.078315735, 0
89, 216397334, 0.40287632, 0.57127357, -0.40076134, 0.5922225, 0.006773337, 0.009497512, 0.06326485, 0
90, 216414001, 0.40288228, 0.57127035, -0.4007728, 0.59221387, -5.075979E-4, -0.011141003, 0.07176876, 0
91, 216430668, 0.40290412, 0.5712508, -0.40080038, 0.59219915, 0.013255101, 0.005861851, 0.06863308, 0
92, 216447335, 0.40300605, 0.57118845, -0.40091178, 0.5921145, 0.008842172, 0.013378144, 0.06869793, 0
93, 216464002, 0.40279776, 0.5713389, -0.4007091, 0.59224844, 0.0077922205, -8.301271E-4, 0.063676834, 0
94, 216480669, 0.40288037, 0.571291, -0.40078145, 0.59218925, -0.0031966823, 0.0034304769, 0.07761955, 0
95, 216497336, 0.4028984, 0.5712776, -0.40079215, 0.5921827, 0.0073873266, -0.0033180497, 0.077791214, 0
96, 216514003, 0.4032681, 0.571032, -0.4011468, 0.5919278, -0.0023975116, -0.007447452, 0.06391907, 0
97, 216530670, 0.40356067, 0.5708329, -0.40141904, 0.591736, -0.0064018583, -0.0014892669, 0.07092857, 0
98, 216547337, 0.40363473, 0.57079244, -0.40147665, 0.59168524, 0.0056576715, -0.011623121, 0.07125187, 0
99, 216564004, 0.40367657, 0.57076514, -0.40150294, 0.5916653, 0.00761084, -0.010189509, 0.06932354, 0
100, 216580671, 0.40358406, 0.5708234, -0.40142313, 0.5917264, 0.010703589, 7.152415E-4, 0.064626694, 0
101, 216597338, 0.40382132, 0.57065445, -0.4016618, 0.5915654, 0.008770984, 0.0039320397, 0.08112526, 0
102, 216614005, 0.40371585, 0.5707281, -0.4015686, 0.59162956, -0.0011859598, 0.0038830906, 0.07170582, 0
103, 216630672, 0.4038254, 0.57065505, -0.40167534, 0.591553, -5.6884048E-5, 0.012539747, 0.06838131, 0
104, 216647339, 0.403709, 0.5707325, -0.4015795, 0.5916227, -0.0050116074, 0.0039702607, 0.074053764, 0
105, 216664006, 0.40386704, 0.5706292, -0.40172437, 0.5915162, 0.0042630625, 0.005302398, 0.05783367, 0
106, 216680673, 0.40374482, 0.57071424, -0.40160057, 0.59160167, 3.810896E-4, -0.010210519, 0.07325745, 0
107, 216697340, 0.403726, 0.5707296, -0.40157437, 0.5916174, -0.0027070772, 5.43807E-4, 0.067020416, 0
108, 216714007, 0.40384606, 0.570641, -0.4017001, 0.5915355, 0.0014576397, -0.0111264745, 0.073553085, 0
109, 216730674, 0.40395886, 0.5705645, -0.40180957, 0.59145784, -0.010819592, 0.003398291, 0.062086105, 0
110, 216747341, 0.4039329, 0.570583, -0.4017883, 0.59147215, -0.01140743, -0.008479411, 0.077427864, 0
111, 216764008, 0.40398002, 0.5705549, -0.4018254, 0.5914419, 0.0074533746, 0.015804155, 0.074938774, 0
112, 216780675, 0.40404332, 0.57051706, -0.40187624, 0.59140056, -0.009838817, 0.0025473773, 0.085959435, 0
113, 216797342, 0.40413526, 0.5704582, -0.40195692, 0.59134, 0.0030724092, 0.004809105, 0.08183193, 0
114, 216814009, 0.40447977, 0.5702384, -0.40227693, 0.5910986, 0.0070523927, 0.012079534, 0.06984711, 0
115, 216830676, 0.4043428, 0.5703287, -0.40215185, 0.5911903, 0.0014587573, -0.0079029715, 0.077049255, 0
116, 216847343, 0.40445924, 0.57025117, -0.4022612, 0.59111106, 0.014774765, -0.009629386, 0.055021286, 0
117, 216864010, 0.40443015, 0.5702706, -0.40221864, 0.59114116, -0.0067679724, 5.029042E-4, 0.057959557, 0
118, 216880677, 0.40443555, 0.5702649, -0.402209, 0.5911494, -0.001331802, 0.0035312811, 0.077498436, 0
119, 216897344, 0.40446687, 0.57025105, -0.40223086, 0.5911266, -2.7670903E-4, 0.012993925, 0.062062263, 0
120, 216914011, 0.40374842, 0.57050383, -0.40178224, 0.59167874, 0.0056533134, -0.005744283, 0.06465244, 0
121, 216930678, 0.4038964, 0.57040185, -0.40193337, 0.59157336, 0.0017173617, 0.008494386, 0.059874535, 0
122, 216947345, 0.40384185, 0.5704388, -0.40188566, 0.5916074, -0.008919285, -0.003615322, 0.07382679, 0
123, 216964012, 0.40382856, 0.5704525, -0.40187165, 0.5916128, 0.008935377, 0.0018938252, 0.07507515, 0
124, 216980679, 0.40374714, 0.570508, -0.4017904, 0.59167004, 0.003477191, 0.0152017865, 0.06178093, 0
125, 216997346, 0.40374053, 0.5705161, -0.40178618, 0.5916697, 0.0011750076, 0.008548924, 0.06317425, 0
126, 217014013, 0.40369862, 0.57055086, -0.40173137, 0.5917018, -4.1875153E-4, 0.0050216657, 0.07317257, 0
127, 217030680, 0.4036092, 0.5706118, -0.40163046, 0.59177256, 0.009618545, 0.006663815, 0.058354378, 0
128, 217047347, 0.4036333, 0.57058483, -0.4016648, 0.59175885, 0.002698472, 0.006912362, 0.06783676, 0
129, 217064014, 0.403654, 0.5705735, -0.40167534, 0.5917484, -0.017426634, -0.007744277, 0.0607996, 0
130, 217080681, 0.4035866, 0.5706176, -0.40160832, 0.59179735, -0.0056860577, 0.007817589, 0.06713581, 0
131, 217097348, 0.4037621, 0.5704934, -0.40178677, 0.5916763, -4.3070948E-4, -0.0022972662, 0.068151474, 0
132, 217114015, 0.40379515, 0.5704644, -0.4018223, 0.5916575, -0.008755002, -0.020166233, 0.062496185, 0
133, 217130682, 0.40363255, 0.5705748, -0.40166548, 0.5917686, -0.0075366334, 0.001896731, 0.06785488, 0
134, 217147349, 0.40357184, 0.5706129, -0.40161914, 0.5918046, -0.01167967, 0.014047342, 0.07443619, 0
135, 217164016, 0.40350485, 0.5706527, -0.40155545, 0.5918551, -0.004851237, 0.00690588, 0.072351456, 0
136, 217180683, 0.40347686, 0.57067096, -0.4015364, 0.5918696, -0.010700907, -7.552503E-4, 0.06509113, 0
137, 217197350, 0.40352416, 0.5706382, -0.4015771, 0.59184134, -0.009499077, 0.009447669, 0.07559204, 0
138, 217214017, 0.40363833, 0.5705582, -0.4016988, 0.591758, -0.0075164055, 0.013520746, 0.06864548, 0
139, 217230684, 0.4038149, 0.5704338, -0.40186444, 0.59164494, -0.0071158702, -0.0015527445, 0.06302738, 0
140, 217247351, 0.40381357, 0.5704269, -0.40186682, 0.591651, -4.8167043E-4, -0.007109947, 0.06707573, 0
141, 217264018, 0.4038156, 0.5704162, -0.40187204, 0.59165645, 0.009018301, 0.007456839, 0.0665226, 0
142, 217280685, 0.40347782, 0.5706463, -0.4015487, 0.5918844, -0.009829764, 0.012332104, 0.06310654, 0
143, 217297352, 0.40364954, 0.57053316, -0.40170214, 0.59177226, 2.0797881E-4, 0.013941397, 0.06321335, 0
144, 217314019, 0.40358457, 0.5705726, -0.40165636, 0.5918097, -0.003594312, 0.01290452, 0.06503582, 0
145, 217330686, 0.40355906, 0.57058287, -0.40164617, 0.5918241, -0.015818346, 0.010508015, 0.07655048, 0
146, 217347353, 0.4035606, 0.5705696, -0.40167275, 0.5918178, -0.020118177, 0.0036247096, 0.06762409, 0
147, 217364020, 0.4036557, 0.57050234, -0.4017518, 0.5917641, 0.0013207381, -0.005759035, 0.076423645, 0
148, 217380687, 0.40334275, 0.57070756, -0.40144634, 0.5919868, -2.4888167E-4, -0.00843292, 0.07680607, 0
149, 217397354, 0.40333018, 0.5707188, -0.4014245, 0.5919993, 0.004913597, 0.0012416145, 0.058629036, 0
150, 217414021, 0.4032752, 0.5707581, -0.40136486, 0.59203935, 0.0019517151, -0.0024910518, 0.06339264, 0
151, 217430688, 0.40321013, 0.57079536, -0.40131623, 0.5920808, 0.009869214, 0.004618448, 0.082136154, 0
152, 217447355, 0.40347803, 0.57061666, -0.4015731, 0.5918963, -0.009346977, 0.0026761207, 0.06280804, 0
153, 217464022, 0.40355062, 0.57057124, -0.4016293, 0.59185255, -0.011331101, 0.012443637, 0.07197285, 0
154, 217480689, 0.40349966, 0.5706014, -0.40157932, 0.59189206, -0.0064855637, -0.006767749, 0.07381725, 0
155, 217497356, 0.4034602, 0.57062745, -0.4015351, 0.59192383, 0.013254765, -0.0032449611, 0.066926956, 0
156, 217514023, 0.40346348, 0.57063055, -0.4015341, 0.59191924, -0.006050049, 0.003999988, 0.072117805, 0
157, 217530690, 0.40353656, 0.5705811, -0.40159392, 0.59187657, -0.008768301, 0.0070634563, 0.07414913, 0
158, 217547357, 0.40337697, 0.5706946, -0.40143573, 0.59198314, -0.0020084875, 0.0051571145, 0.07488823, 0
159, 217564024, 0.40347016, 0.5706276, -0.40152732, 0.59192204, -0.0052432786, 0.016335668, 0.06051922, 0
160, 217580691, 0.40352634, 0.57058585, -0.40158135, 0.5918873, 0.0010315123, 0.0012970457, 0.085030556, 0
161, 217597358, 0.40353814, 0.5705831, -0.401588, 0.5918776, 0.0011006895, 0.008415263, 0.08346462, 0
162, 217614025, 0.40354162, 0.57057893, -0.4015987, 0.591872, 0.005340842, 0.0042373585, 0.06367016, 0
163, 217630692, 0.4032706, 0.5707597, -0.40134206, 0.5920564, -2.2150134E-4, 0.0033768336, 0.06562328, 0
164, 217647359, 0.4033243, 0.5707259, -0.401389, 0.59202063, -0.0065227784, -0.008530372, 0.069945335, 0
165, 217664026, 0.40340996, 0.5706702, -0.40147465, 0.591958, -0.015461956, -0.0024935105, 0.074276924, 0
166, 217680693, 0.403643, 0.57051396, -0.4016937, 0.5918009, -0.0068868813, 0.005390909, 0.07122803, 0
167, 217697360, 0.40397757, 0.57028407, -0.40200958, 0.5915798, -0.0022902256, 0.013737554, 0.071305275, 0
168, 217714027, 0.4041472, 0.5701671, -0.40217125, 0.5914666, 0.0065998905, 0.0069903675, 0.07915115, 0
169, 217730694, 0.40420547, 0.57013315, -0.40222862, 0.59142053, 0.0016983632, 0.005596541, 0.07570648, 0
170, 217747361, 0.40421647, 0.5701273, -0.40222925, 0.59141827, -0.0010243598, 4.264627E-4, 0.06635189, 0
171, 217764028, 0.40395352, 0.5702967, -0.40198568, 0.59160024, 0.0031820422, -0.0031933296, 0.0746727, 0
172, 217780695, 0.4041031, 0.57019556, -0.40214214, 0.59148926, -0.012107473, 0.0019785366, 0.061063766, 0
173, 217797362, 0.4040031, 0.57026064, -0.40205044, 0.591557, -0.0019750723, -0.001795256, 0.071702, 0
174, 217814029, 0.4040078, 0.5702591, -0.4020614, 0.59154785, -0.0041580116, 0.0022527871, 0.070679665, 0
175, 217830696, 0.40408343, 0.57021266, -0.40213946, 0.5914879, -0.007864079, -0.006483664, 0.069779396, 0
176, 217847363, 0.40401238, 0.57026607, -0.40207478, 0.5915289, 8.748297E-4, 0.009902965, 0.07217598, 0
177, 217864030, 0.4041102, 0.57019734, -0.40215805, 0.5914716, 0.009602787, 0.008075076, 0.06824303, 0
178, 217880697, 0.4040642, 0.5702255, -0.40211633, 0.59150445, -0.013209392, 0.017092707, 0.054504395, 0
179, 217897364, 0.40391567, 0.5703247, -0.4019798, 0.59160304, 0.012394128, 0.006061448, 0.07265377, 0
180, 217914031, 0.4038359, 0.57038146, -0.40190002, 0.59165704, -0.0078027253, -0.008200914, 0.0680542, 0
181, 217930698, 0.4039311, 0.5703079, -0.4019983, 0.591596, -0.0023416334, 0.0037476418, 0.07106972, 0
182, 217947365, 0.40375188, 0.5704266, -0.40182215, 0.5917236, -0.004908121, -0.0054181777, 0.072330475, 0
183, 217964032, 0.40367946, 0.57046914, -0.40175962, 0.59177464, 0.0026549986, -0.0048473254, 0.06631374, 0
184, 217980699, 0.40364683, 0.5704934, -0.4017388, 0.5917875, 3.3091093E-4, -0.002242729, 0.068193436, 0
185, 217997366, 0.40361637, 0.570506, -0.4017157, 0.5918117, -0.0035255817, -0.0041676224, 0.07505131, 0
186, 218014033, 0.40360662, 0.57050794, -0.4017125, 0.59181875, 0.0049230964, 0.01422347, 0.08274269, 0
187, 218030700, 0.40351063, 0.5705837, -0.4016246, 0.5918709, 0.0041088387, -4.7228287E-4, 0.08051586, 0
188, 218047367, 0.40363437, 0.5705077, -0.40173224, 0.5917867, -5.115094E-4, 0.0044751763, 0.06355286, 0
189, 218064034, 0.40369344, 0.5704642, -0.40178943, 0.5917495, 0.0012731298, -0.0183151, 0.074650764, 0
190, 218080701, 0.40369827, 0.57046485, -0.4017845, 0.591749, -8.025233E-4, -0.0111899525, 0.07450771, 0
191, 218097368, 0.4037121, 0.57043916, -0.4018121, 0.5917456, -0.00558056, 0.0020033466, 0.07408142, 0
192, 218114035, 0.4037565, 0.57040626, -0.40184906, 0.59172183, -0.0010030144, -0.002588727, 0.062745094, 0
193, 218130702, 0.40369612, 0.5704436, -0.40179697, 0.5917625, -0.015512469, -0.0011104124, 0.07797909, 0
194, 218147369, 0.4036607, 0.5704644, -0.40176636, 0.5917874, 3.5672667E-4, -0.009541991, 0.07363224, 0
195, 218164036, 0.4036478, 0.57047457, -0.40174443, 0.5918013, 1.6897579E-4, 0.0018513579, 0.07879734, 0
196, 218180703, 0.40361688, 0.57048976, -0.40172344, 0.59182185, 0.009426324, -0.0013468891, 0.0653429, 0
197, 218197370, 0.40361738, 0.5704773, -0.401737, 0.5918243, -0.007384421, 0.008295013, 0.06271458, 0
198, 218214037, 0.40353373, 0.5705393, -0.40165153, 0.59187955, 0.007252772, 0.006115985, 0.075621605, 0
199, 218230704, 0.40360382, 0.570491, -0.40171006, 0.5918386, -0.007856369, 0.01583254, 0.07060623, 0
200, 218247371, 0.40368566, 0.5704337, -0.40179062, 0.5917834, 0.0030775499, 0.0010674979, 0.080200195, 0
201, 218264038, 0.4035695, 0.57051927, -0.4016714, 0.591861, 0.007355029, -0.00800534, 0.07959366, 0
202, 218280705, 0.40331432, 0.5706925, -0.40143862, 0.59202605, -0.0095654605, -0.0067664078, 0.06643772, 0
203, 218297372, 0.40327772, 0.5707182, -0.40139318, 0.592057, 0.0023524738, 0.0037188085, 0.07029438, 0
204, 218314039, 0.40324527, 0.57073396, -0.40136692, 0.59208167, -0.0034352823, 0.010356026, 0.06550026, 0
205, 218330706, 0.40331128, 0.57068145, -0.40145507, 0.59202754, -0.0015381044, 0.020157516, 0.06526756, 0
206, 218347373, 0.4033555, 0.5706481, -0.40150157, 0.59199804, -0.017180994, -2.1010218E-4, 0.07622242, 0
207, 218364040, 0.40347853, 0.57055414, -0.40163085, 0.59191704, -0.0118578095, 0.010098763, 0.06393719, 0
208, 218380707, 0.4034484, 0.5705726, -0.40159303, 0.59194535, -5.9398566E-4, 0.0017831863, 0.07421875, 0
209, 218397374, 0.4034296, 0.5705799, -0.4015843, 0.59195703, -0.006800046, -0.0013504652, 0.07503033, 0
210, 218414041, 0.40348244, 0.5705445, -0.4016362, 0.5919201, -0.0016988103, -0.011299698, 0.07083988, 0
211, 218430708, 0.40345043, 0.57055604, -0.40161654, 0.5919441, -0.005845087, -0.0043097767, 0.07864666, 0
212, 218447375, 0.4032739, 0.5706794, -0.4014419, 0.59206396, -0.004809999, 0.013016724, 0.06309605, 0
213, 218464042, 0.40310547, 0.5708018, -0.40126407, 0.59218127, 0.0032003704, 0.011894689, 0.071118355, 0
214, 218480709, 0.40326867, 0.57068, -0.40144417, 0.59206533, -0.013990905, -0.0059112473, 0.056842804, 0
215, 218497376, 0.40324384, 0.5706988, -0.401415, 0.59208393, -0.016480057, 0.014874564, 0.081171036, 0
216, 218514043, 0.4031945, 0.57074, -0.40135515, 0.5921183, -0.017835552, 0.008097874, 0.073204994, 0
217, 218530710, 0.40327445, 0.5706841, -0.40143746, 0.59206194, 0.003227527, -0.005257472, 0.08127689, 0
218, 218547377, 0.40326062, 0.570693, -0.40142748, 0.5920695, -0.005293681, -0.013793655, 0.08015823, 0
219, 218564044, 0.4035541, 0.5704941, -0.40171966, 0.5918629, 0.0059584086, 0.009985888, 0.07140255, 0
220, 218580711, 0.4035879, 0.5704698, -0.40175194, 0.5918416, -0.0012978279, 0.0018600748, 0.05996704, 0
221, 218597378, 0.40357804, 0.5704716, -0.40174752, 0.59184957, -0.014560305, 0.01681935, 0.07093239, 0
222, 218614045, 0.40353143, 0.57050383, -0.40170786, 0.59187716, -0.010395699, 0.0049796454, 0.06520462, 0
223, 218630712, 0.4035889, 0.5704673, -0.4017726, 0.5918293, 0.0075502675, 0.016987432, 0.066924095, 0
