DeviceTag:,Xsens DOT,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.0.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-06-15 13:38:29.109 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
86, 216310502, 0.83732206, 0.36117813, 0.36841848, 0.18085878, -0.017050015, 0.006510262, -4.968643E-4, 0
87, 216327169, 0.8373733, 0.3613523, 0.3682816, 0.18055226, 0.010932466, 0.022564527, -0.020915985, 0
88, 216343836, 0.83736837, 0.36145777, 0.36827585, 0.18037578, 0.00214036, -0.004262839, -0.0073242188, 0
89, 216360503, 0.83734775, 0.36148942, 0.36834252, 0.1802721, 0.0048457608, 9.993265E-4, -0.0032234192, 0
90, 216377170, 0.8372881, 0.3614158, 0.36850634, 0.18036215, -0.002370802, 0.023052456, 0.031428337, 0
91, 216393837, 0.8372078, 0.36120403, 0.36872956, 0.18070273, -0.016236205, 0.029532766, 0.010820389, 0
92, 216410504, 0.83722764, 0.3612159, 0.36872748, 0.18059115, -0.030968614, 0.023043515, 0.021298409, 0
93, 216427171, 0.8372258, 0.36124417, 0.36871663, 0.18056566, -0.041934382, 0.01362915, 0.01249218, 0
94, 216443838, 0.83718973, 0.3613024, 0.36872342, 0.1806018, -0.017798113, -0.009780927, 0.027980804, 0
95, 216460505, 0.83717304, 0.36142343, 0.368695, 0.18049479, 0.024351513, -0.014831873, 0.0058498383, 0
96, 216477172, 0.83714724, 0.3614249, 0.36874866, 0.18050182, 0.042014625, 0.044763163, -0.030920029, 0
97, 216493839, 0.83712006, 0.36138895, 0.3688465, 0.18049991, 0.01976145, 0.032705758, -0.02957344, 0
98, 216510506, 0.83708316, 0.36136878, 0.36895373, 0.18049273, 0.0042791557, -0.038462333, 0.007824898, 0
99, 216527173, 0.8371485, 0.36155078, 0.3688556, 0.18002558, -0.0103904465, -0.02504865, 0.050949097, 0
100, 216543840, 0.8371457, 0.3615895, 0.3688564, 0.17995822, -0.015932003, 0.025387496, 0.060652733, 0
101, 216560507, 0.83715457, 0.3616739, 0.36882603, 0.17981003, 0.01942797, 0.046458956, 0.0136117935, 0
102, 216577174, 0.837178, 0.36184686, 0.3687598, 0.17948905, -8.9986314E-4, 0.06051278, -0.01604271, 0
103, 216593841, 0.8371678, 0.36201733, 0.36876532, 0.17918079, 0.008908779, 0.030468391, 0.01692295, 0
104, 216610508, 0.837078, 0.36207375, 0.36890543, 0.17919806, -0.01231847, -0.023019152, 0.022696495, 0
105, 216627175, 0.837105, 0.36226732, 0.36881602, 0.17886402, -0.0018084433, -0.030168885, 0.0297575, 0
106, 216643842, 0.83720124, 0.36240038, 0.3686229, 0.17854233, 0.0032304327, -0.002674109, -0.020992279, 0
107, 216660509, 0.83723587, 0.3623466, 0.36858174, 0.17857401, -0.014777112, 0.043343186, -0.005092621, 0
108, 216677176, 0.8372899, 0.36240962, 0.3684877, 0.1783868, -0.0036765647, 0.03136781, -0.0071983337, 0
109, 216693843, 0.83725333, 0.36239868, 0.36852765, 0.17849782, -0.0046557747, 0.0041437065, 0.020347595, 0
110, 216710510, 0.8372387, 0.36245137, 0.36852878, 0.17845695, -0.017680544, -0.012495045, 0.010350227, 0
111, 216727177, 0.83715653, 0.36227384, 0.36868617, 0.17887737, 0.0075645726, 0.012471576, 0.03188896, 0
112, 216743844, 0.83717394, 0.3623019, 0.36862612, 0.1788632, 0.011239796, 0.012764601, 0.0024690628, 0
113, 216760511, 0.8371631, 0.36223528, 0.36864984, 0.17899992, 0.00660749, 0.029012876, -0.03174591, 0
